CAR_ID,DefectID,SupplierID,OpenDate,DueDate,CloseDate,Status,OwnerID,ActionDescription,VerificationStatus
CAR001846,DFT008996,SUP042,2025-04-20,2025-05-20,,Open,EMP0021,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001847,DFT008999,SUP058,2024-07-22,2024-09-05,2024-09-02,Closed,EMP0006,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001848,DFT009004,SUP063,2025-07-07,2025-08-21,,In Progress,EMP0014,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001849,DFT009010,SUP029,2026-04-30,2026-06-29,,In Progress,EMP0144,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001850,DFT009011,SUP044,2026-06-26,2026-07-26,,Open,EMP0096,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001851,DFT009012,SUP079,2026-05-03,2026-07-02,,In Progress,EMP0079,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001852,DFT009022,SUP060,2026-03-06,2026-04-20,,Open,EMP0067,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001853,DFT009028,SUP037,2025-04-21,2025-06-05,,In Progress,EMP0057,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001854,DFT009030,SUP095,2025-12-21,2026-01-20,2026-01-14,Closed,EMP0085,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001855,DFT009032,SUP086,2025-06-26,2025-07-26,2025-07-17,Closed,EMP0007,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001856,DFT009033,SUP086,2025-06-26,2025-08-10,2025-07-17,Closed,EMP0156,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001857,DFT009043,SUP090,2024-08-20,2024-09-19,,Open,EMP0126,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001858,DFT009046,SUP034,2024-10-28,2024-11-27,,Overdue,EMP0029,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001859,DFT009049,SUP033,2024-11-25,2024-12-25,2024-12-14,Closed,EMP0003,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001860,DFT009052,SUP092,2025-09-01,2025-10-01,2025-09-23,Closed,EMP0122,"Investigate minor defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001861,DFT009062,SUP094,2026-03-13,2026-04-27,,Open,EMP0111,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001862,DFT009064,SUP085,2024-12-09,2024-12-23,,Open,EMP0136,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001863,DFT009067,SUP016,2025-10-07,2025-11-21,,Open,EMP0007,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001864,DFT009074,SUP028,2025-02-16,2025-04-17,,In Progress,EMP0172,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001865,DFT009076,SUP043,2025-02-01,2025-03-03,,In Progress,EMP0103,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001866,DFT009077,SUP065,2025-09-24,2025-11-23,,In Progress,EMP0107,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001867,DFT009081,SUP095,2025-05-01,2025-06-15,,Open,EMP0113,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001868,DFT009092,SUP045,2025-12-15,2026-01-14,2026-01-10,Closed,EMP0190,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Rejected
CAR001869,DFT009093,SUP027,2026-05-22,2026-06-21,,In Progress,EMP0021,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001870,DFT009094,SUP049,2024-09-04,2024-10-19,,Overdue,EMP0051,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001871,DFT009101,SUP027,2026-05-05,2026-07-04,2026-05-15,Closed,EMP0020,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001872,DFT009112,SUP021,2024-12-22,2025-01-05,,Overdue,EMP0080,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001873,DFT009118,SUP065,2025-10-25,2025-11-24,2025-11-23,Closed,EMP0055,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001874,DFT009121,SUP078,2025-06-09,2025-06-23,,In Progress,EMP0028,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001875,DFT009122,SUP081,2026-06-23,2026-07-07,,Open,EMP0055,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001876,DFT009125,SUP003,2024-11-05,2024-12-05,2024-12-04,Closed,EMP0100,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001877,DFT009127,SUP026,2025-03-04,2025-03-18,,Open,EMP0162,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001878,DFT009128,SUP086,2025-01-20,2025-03-21,2025-02-09,Closed,EMP0160,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Rejected
CAR001879,DFT009129,SUP086,2025-01-20,2025-02-03,2025-01-31,Closed,EMP0157,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001880,DFT009136,SUP082,2025-11-08,2025-12-08,,In Progress,EMP0085,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001881,DFT009142,SUP045,2025-01-18,2025-03-19,,Open,EMP0174,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001882,DFT009145,SUP013,2025-11-29,2025-12-13,,Open,EMP0020,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001883,DFT009146,SUP017,2025-12-27,2026-02-10,,Overdue,EMP0076,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001884,DFT009150,SUP009,2025-07-08,2025-09-06,2025-07-31,Closed,EMP0006,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001885,DFT009157,SUP042,2025-06-14,2025-08-13,,Open,EMP0076,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001886,DFT009158,SUP049,2025-08-27,2025-10-26,,In Progress,EMP0006,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001887,DFT009171,SUP010,2024-09-18,2024-11-02,,In Progress,EMP0123,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001888,DFT009173,SUP036,2025-06-23,2025-07-23,,Open,EMP0184,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001889,DFT009175,SUP024,2025-01-04,2025-03-05,,In Progress,EMP0184,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001890,DFT009178,SUP022,2024-12-24,2025-02-22,,Open,EMP0109,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001891,DFT009181,SUP005,2025-12-23,2026-01-22,,Open,EMP0142,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001892,DFT009186,SUP040,2024-09-14,2024-10-29,2024-10-10,Closed,EMP0187,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001893,DFT009187,SUP054,2024-12-06,2024-12-20,,Overdue,EMP0112,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001894,DFT009198,SUP045,2025-12-01,2025-12-31,2025-12-18,Closed,EMP0072,"Investigate minor defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001895,DFT009203,SUP048,2025-11-04,2025-12-04,,In Progress,EMP0193,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001896,DFT009204,SUP065,2025-11-28,2026-01-12,2026-01-09,Closed,EMP0055,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001897,DFT009217,SUP063,2026-07-12,2026-08-11,,In Progress,EMP0081,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001898,DFT009221,SUP028,2026-03-17,2026-04-16,,Open,EMP0028,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001899,DFT009224,SUP027,2025-09-18,2025-11-02,,Overdue,EMP0090,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001900,DFT009236,SUP070,2026-05-20,2026-07-19,,Open,EMP0160,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001901,DFT009238,SUP012,2024-07-16,2024-09-14,,In Progress,EMP0045,"Investigate minor defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001902,DFT009242,SUP042,2025-10-29,2025-12-28,,In Progress,EMP0142,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001903,DFT009246,SUP009,2024-07-28,2024-09-11,2024-08-31,Closed,EMP0006,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001904,DFT009249,SUP096,2025-11-06,2026-01-05,2025-12-07,Closed,EMP0085,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Rejected
CAR001905,DFT009262,SUP001,2024-09-09,2024-10-24,,In Progress,EMP0041,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001906,DFT009264,SUP071,2026-05-13,2026-06-27,2026-06-05,Closed,EMP0010,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001907,DFT009267,SUP054,2026-06-27,2026-07-27,,Open,EMP0115,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001908,DFT009271,SUP035,2025-01-12,2025-03-13,,In Progress,EMP0126,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001909,DFT009275,SUP063,2026-07-12,2026-07-26,2026-07-21,Closed,EMP0079,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001910,DFT009290,SUP039,2024-11-19,2024-12-19,,In Progress,EMP0187,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001911,DFT009294,SUP012,2026-01-09,2026-02-08,,In Progress,EMP0111,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001912,DFT009295,SUP032,2025-07-12,2025-07-26,2025-07-22,Closed,EMP0127,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Rejected
CAR001913,DFT009304,SUP067,2025-01-02,2025-02-16,,Open,EMP0165,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001914,DFT009306,SUP067,2025-01-02,2025-02-16,,Overdue,EMP0007,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001915,DFT009311,SUP075,2025-01-18,2025-02-17,,In Progress,EMP0020,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001916,DFT009328,SUP004,2025-07-12,2025-08-26,2025-08-13,Closed,EMP0046,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001917,DFT009332,SUP045,2026-05-19,2026-06-02,2026-05-30,Closed,EMP0183,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001918,DFT009337,SUP022,2025-03-07,2025-05-06,,In Progress,EMP0162,"Investigate minor defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001919,DFT009338,SUP050,2025-02-27,2025-03-29,2025-03-22,Closed,EMP0193,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
